video,laughter_start,laughter_end,mean_pitch,sd_pitch,mean_intensity,sd_intensity,laughter_value,start_segment_s,end_segment_s,start_segment_frame,end_segment_frame
GaryGulman2,311,312,0.260493901779,0.109985647046,0.711008798464,0.187661792462,0.185213456111,305.0,311.0,9151,9330
GaryGulman2,314,316,0.259101543292,0.103842915132,0.726031157836,0.180972441654,0.188115793473,312.0,314.0,9361,9420
GaryGulman2,318,319,0.255664136897,0.101312888548,0.720958780317,0.181197837649,0.184323304308,316.0,318.0,9481,9540
GaryGulman2,322,324,0.257799166497,0.106952678847,0.719375350319,0.184495450901,0.18545436571,319.0,322.0,9571,9660
GaryGulman2,329,332,0.243142768619,0.120350062003,0.704065864763,0.192976814878,0.171188523649,324.0,329.0,9721,9870
GaryGulman2,336,339,0.226474272525,0.101532350859,0.70795921785,0.190224064306,0.16033454884,332.0,336.0,9961,10080
GaryGulman2,341,344,0.263048533611,0.128528401364,0.729437597191,0.219013332026,0.191877490302,339.0,341.0,10171,10230
GaryGulman3,13,17,0.234674686586,0.134106976966,0.669322939555,0.202800319103,0.157073151065,0,13.0,1,390
GaryGulman3,21,22,0.235301678061,0.135315094786,0.669590190715,0.2038884154,0.157555695489,17.0,21.0,511,630
GaryGulman3,24,26,0.235826598627,0.135582707107,0.669575883038,0.204601006235,0.157903803019,22.0,24.0,661,720
GaryGulman3,32,34,0.235014514057,0.136762099646,0.670196268297,0.204662313311,0.157505850316,26.0,32.0,781,960
GaryGulman3,37,38,0.235042029924,0.137809448262,0.667705089621,0.205409084723,0.156938759655,34.0,37.0,1021,1110
GaryGulman3,40,41,0.235447595396,0.138268293497,0.667075815623,0.205658744742,0.157061396735,38.0,40.0,1141,1200
GaryGulman3,51,55,0.24058782166,0.139098593106,0.671175884109,0.20447803858,0.161476743909,41.0,51.0,1231,1530
GaryGulman3,58,63,0.241249729872,0.140470591831,0.670814782134,0.204654870957,0.161833884984,55.0,58.0,1651,1740
GaryGulman3,65,67,0.241764514987,0.141417356534,0.668777589464,0.206458925049,0.161686689551,63.0,65.0,1891,1950
GaryGulman3,71,72,0.233924874539,0.13531087574,0.666021209064,0.205719758385,0.155798927771,67.0,71.0,2011,2130
GaryGulman3,74,75,0.231062519148,0.13298595058,0.664701032871,0.20615020468,0.153587495135,72.0,74.0,2161,2220
GaryGulman3,77,78,0.229542010336,0.132589752859,0.663870995218,0.206760419286,0.152386282846,75.0,77.0,2251,2310
GaryGulman3,88,93,0.225572971007,0.134534559191,0.665374217326,0.204016040268,0.150090439033,78.0,88.0,2341,2640
GaryGulman3,99,101,0.216620406655,0.129808085177,0.66208041017,0.205017822899,0.143420127689,93.0,99.0,2791,2970
GaryGulman3,112,116,0.221811345843,0.132230627035,0.670900970704,0.20324462354,0.148813447239,101.0,112.0,3031,3360
GaryGulman3,121,132,0.220899279265,0.133380850854,0.670379242492,0.203435177015,0.148086291501,116.0,121.0,3481,3630
GaryGulman3,134,135,0.221505780217,0.134352981011,0.662727487921,0.205137935562,0.146797969283,132.0,134.0,3961,4020
GaryGulman3,143,145,0.217489090169,0.135498565977,0.660979181086,0.205889962421,0.143755760715,135.0,143.0,4051,4290
GaryGulman3,147,148,0.215071317881,0.135545193208,0.657837844578,0.206281330411,0.141482052185,145.0,147.0,4351,4410
GaryGulman3,165,168,0.219996200435,0.14190279853,0.669114177002,0.202460551599,0.147202576598,148.0,165.0,4441,4950
GaryGulman3,172,174,0.217729342558,0.140019951898,0.665534733957,0.204435754655,0.144906440074,168.0,172.0,5041,5160
GaryGulman3,178,183,0.216392597183,0.140093579199,0.66870245433,0.204708918574,0.144702260835,174.0,178.0,5221,5340
GaryGulman3,185,190,0.205106907809,0.128559109336,0.664775242196,0.206174433145,0.136349994314,183.0,185.0,5491,5550
GaryGulman3,199,204,0.205427015122,0.13203850126,0.671145087532,0.207129175977,0.137871332045,190.0,199.0,5701,5970
GaryGulman3,206,208,0.198436761677,0.124427475139,0.660252721753,0.209890910061,0.131018411993,204.0,206.0,6121,6180
GaryGulman3,211,213,0.190681279443,0.118936537257,0.655928033078,0.2129649853,0.12507319657,208.0,211.0,6241,6330
GaryGulman3,216,219,0.184826063228,0.115562624654,0.648186032954,0.214941416474,0.11980167271,213.0,216.0,6391,6480
GaryGulman3,223,224,0.185343226946,0.117792513927,0.646246549021,0.212787939269,0.119777420799,219.0,223.0,6571,6690
GaryGulman3,227,232,0.187081560173,0.121117942414,0.641726540306,0.215875417762,0.120055202365,224.0,227.0,6721,6810
GaryGulman3,254,255,0.213628364846,0.140561816491,0.664196789284,0.227670536942,0.141891274031,232.0,254.0,6961,7620
GaryGulman3,262,263,0.2003015103,0.114295246711,0.691010000822,0.2262626239,0.138410346797,255.0,262.0,7651,7860
GaryGulman3,275,283,0.232282632701,0.122693166104,0.795380810681,0.153222294062,0.184753148705,263.0,275.0,7891,8250
GaryGulman3,286,289,0.197485350516,0.0787422572276,0.789831750986,0.128531770353,0.155980200192,283.0,286.0,8491,8580
GaryGulman3,292,293,0.211304775354,0.0909238132237,0.785213421946,0.134761035949,0.165919345729,289.0,292.0,8671,8760
HelenHong1,13,14,0.356573124542,0.191453326464,0.845135679874,0.0906147780661,0.301352670035,0,13.0,1,390
HelenHong1,23,24,0.356676084862,0.194227266385,0.845159959825,0.0906757717071,0.301448345553,14.0,23.0,421,690
HelenHong1,36,38,0.360354587551,0.197374293133,0.845625524109,0.0909666759371,0.304725036963,24.0,36.0,721,1080
HelenHong1,45,46,0.357511779834,0.196964186517,0.845940508609,0.0919473441772,0.302433696866,38.0,45.0,1141,1350
HelenHong1,48,49,0.355863020403,0.198038541154,0.84600012549,0.0919919949479,0.301060159918,46.0,48.0,1381,1440
HelenHong1,53,54,0.353786802963,0.197774864218,0.845775273942,0.0924701628548,0.299224130193,49.0,53.0,1471,1590
HelenHong1,57,58,0.351907926533,0.196636883989,0.845186532095,0.0927523087782,0.297427840043,54.0,57.0,1621,1710
HelenHong1,71,77,0.360503955141,0.198753362536,0.848528737136,0.0920613193129,0.305897965789,58.0,71.0,1741,2130
HelenHong1,96,97,0.365098864397,0.205281721356,0.845885504827,0.0951662982098,0.308831837222,77.0,96.0,2311,2880
HelenHong1,107,108,0.361102004129,0.209304002449,0.849890539638,0.0910846321996,0.306897177154,97.0,107.0,2911,3210
HelenHong1,122,123,0.346770235901,0.195345019487,0.84846919613,0.0939173339896,0.294223863297,108.0,122.0,3241,3660
HelenHong1,148,149,0.348428837872,0.204307256774,0.850473660687,0.0921254917462,0.296329549234,123.0,148.0,3691,4440
HelenHong1,168,171,0.367393025975,0.214927059013,0.852045348259,0.0910494187877,0.313035518765,149.0,168.0,4471,5040
HelenHong1,178,179,0.386634552846,0.215698101832,0.854105135288,0.0886230978111,0.330226557066,171.0,178.0,5131,5340
HelenHong1,181,182,0.384977712232,0.215017367005,0.854323186086,0.0895138646805,0.328895385686,179.0,181.0,5371,5430
HelenHong1,195,196,0.399763047907,0.228323956643,0.851675550169,0.0900973945055,0.340468413763,182.0,195.0,5461,5850
HelenHong1,213,214,0.452439545812,0.260359986491,0.861772756253,0.0877357295133,0.389900074432,196.0,213.0,5881,6390
HelenHong1,232,240,0.479829179571,0.178625745221,0.885208314269,0.0620096691712,0.424748779186,214.0,232.0,6421,6960
HelenHong2,7,9,0.401998632345,0.211747162377,0.615033890897,0.157747121051,0.247242782987,0,7.0,1,210
HelenHong2,12,17,0.396210549578,0.206985403209,0.613527810467,0.157817096675,0.243086190967,9.0,12.0,271,360
HelenHong2,23,24,0.398889504965,0.207521894661,0.610638470219,0.158321902116,0.243577277098,17.0,23.0,511,690
HelenHong2,39,46,0.404786736839,0.209195854466,0.613276960443,0.156814385016,0.248246379596,24.0,39.0,721,1170
HelenHong2,50,53,0.402716403514,0.21006714242,0.611634169656,0.15720352151,0.24631511307,46.0,50.0,1381,1500
HelenHong2,55,57,0.404845500721,0.210290127531,0.60993547828,0.157702922485,0.246929634111,53.0,55.0,1591,1650
HelenHong2,59,62,0.405236389333,0.210585043534,0.609980740351,0.157869720337,0.247186392782,57.0,59.0,1711,1770
HelenHong2,68,71,0.403696225053,0.210794622933,0.61129655285,0.157870576437,0.246778110774,62.0,68.0,1861,2040
HelenHong2,84,88,0.40598029726,0.213895171215,0.611500988123,0.158044530579,0.248257352933,71.0,84.0,2131,2520
HelenHong2,99,100,0.411015743508,0.215610948722,0.613061221232,0.158312354918,0.251977813661,88.0,99.0,2641,2970
HelenHong2,114,116,0.41772989453,0.215789902432,0.618759061302,0.154895124989,0.258474157417,100.0,114.0,3001,3420
HelenHong2,119,122,0.41713372879,0.216330835103,0.618485006571,0.155839401184,0.257990956991,116.0,119.0,3481,3570
HelenHong2,134,138,0.416039061097,0.215486369902,0.616351981643,0.157179889285,0.256426499748,122.0,134.0,3661,4020
HelenHong2,151,153,0.419440958706,0.2177225136,0.6207557626,0.157806494645,0.260370392187,138.0,151.0,4141,4530
HelenHong2,173,177,0.419103903453,0.220751348692,0.621162795879,0.160995261189,0.260331752433,153.0,173.0,4591,5190
HelenHong2,180,181,0.420232136666,0.223370457825,0.623735406348,0.162035469667,0.262113662524,177.0,180.0,5311,5400
HelenHong2,194,195,0.418012144428,0.222554332307,0.617876555174,0.166830681434,0.25827990382,181.0,194.0,5431,5820
HelenHong2,199,200,0.41797749548,0.223761321895,0.619665190902,0.16775445375,0.259006104529,195.0,199.0,5851,5970
HelenHong2,222,226,0.426351766986,0.234857164525,0.629272693912,0.165691345049,0.268291524966,200.0,222.0,6001,6660
HelenHong2,236,237,0.438618527532,0.243118496676,0.633655225746,0.16249381177,0.27793292208,226.0,236.0,6781,7080
HelenHong2,259,260,0.481481832282,0.249964966448,0.661408398428,0.14666794343,0.318456127562,237.0,259.0,7111,7770
HelenHong2,267,268,0.486899303137,0.257044730683,0.672293020062,0.146515378915,0.327339002972,260.0,267.0,7801,8010
HelenHong2,273,275,0.501201299178,0.258957374036,0.685389266885,0.144831595705,0.343517991005,268.0,273.0,8041,8190
HelenHong2,281,285,0.52260340697,0.28209798321,0.681613093642,0.152605140059,0.356213324972,275.0,281.0,8251,8430
HelenHong2,288,289,0.537915352539,0.290129656756,0.687193351841,0.16460779884,0.369651854118,285.0,288.0,8551,8640
HelenHong2,309,317,0.561795218505,0.23436276524,0.789480588153,0.0842553070215,0.443526419527,289.0,309.0,8671,9270
JackieKashian,2,5,0.427165760231,0.156433361346,0.681423852248,0.180924184649,0.291080937885,0,2.0,1,60
JackieKashian,19,20,0.429837999574,0.155775409694,0.682370081766,0.180010306319,0.293308590915,5.0,19.0,151,570
JackieKashian,23,24,0.429967218412,0.156443333387,0.683019396453,0.180277967808,0.293675950015,20.0,23.0,601,690
JackieKashian,29,32,0.4308065067,0.156469951457,0.684516831043,0.178920636554,0.294894304759,24.0,29.0,721,870
JackieKashian,36,37,0.429844485349,0.155873208819,0.68182261775,0.179212205694,0.293077692227,32.0,36.0,961,1080
JackieKashian,39,41,0.430119441967,0.155931383345,0.681258473549,0.17922199972,0.293022514478,37.0,39.0,1111,1170
JackieKashian,57,58,0.435950165823,0.158795399647,0.682483063742,0.17926511753,0.29752860481,41.0,57.0,1231,1710
JackieKashian,64,66,0.437878777778,0.158469344271,0.683031338754,0.179680633694,0.299084927797,58.0,64.0,1741,1920
JackieKashian,77,79,0.438054919887,0.157684388922,0.686060681354,0.176608837904,0.300532256808,66.0,77.0,1981,2310
JackieKashian,81,83,0.438571310794,0.158069224491,0.685712070929,0.17642730996,0.300733641775,79.0,81.0,2371,2430
JackieKashian,94,100,0.435631877849,0.157305011364,0.688229935598,0.174349225823,0.299814899237,83.0,94.0,2491,2820
JackieKashian,105,107,0.434204084887,0.155525958134,0.684339382578,0.174966972187,0.297142955364,100.0,105.0,3001,3150
JackieKashian,122,124,0.435055101921,0.155011392005,0.685002654792,0.17482527298,0.298013899797,107.0,122.0,3211,3660
JackieKashian,126,128,0.435422215496,0.154708030935,0.685013699021,0.175283938227,0.298270182473,124.0,126.0,3721,3780
JackieKashian,137,138,0.438283617973,0.156164692659,0.684979519928,0.176064861775,0.300215302232,128.0,137.0,3841,4110
JackieKashian,151,152,0.436858170322,0.155356079158,0.6903610902,0.172758487171,0.301589882726,138.0,151.0,4141,4530
JackieKashian,155,156,0.435468573308,0.155675368335,0.689375155909,0.173590032198,0.300201215618,152.0,155.0,4561,4650
JackieKashian,161,163,0.433704220367,0.157149096434,0.68409807615,0.174007978833,0.296696222771,156.0,161.0,4681,4830
JackieKashian,168,169,0.436453480656,0.158689734369,0.679578729994,0.1752975569,0.296604502086,163.0,168.0,4891,5040
JackieKashian,201,203,0.455338900955,0.162328839375,0.689605198061,0.173220699938,0.314004072978,169.0,201.0,5071,6030
JackieKashian,227,228,0.446370589754,0.150057132346,0.695258198467,0.173205856627,0.310342812081,203.0,227.0,6091,6810
JackieKashian,231,237,0.443442258266,0.151746798806,0.696288258342,0.173570515471,0.308763637683,228.0,231.0,6841,6930
JackieKashian,242,244,0.432954290753,0.146646085482,0.680400062336,0.175516945628,0.294582126417,237.0,242.0,7111,7260
JackieKashian,257,258,0.430219463999,0.150044069354,0.6756064394,0.17677180277,0.290659040233,244.0,257.0,7321,7710
JackieKashian,267,268,0.432814938547,0.162354515639,0.678448027947,0.185335904497,0.293642441523,258.0,267.0,7741,8010
JackieKashian,271,272,0.44047525854,0.166726988233,0.663214497735,0.191271759205,0.292129577357,268.0,271.0,8041,8130
JackieKashian,283,275,0.419787020118,0.181125873704,0.673389165675,0.211826957521,0.282680031238,272.0,283.0,8161,8490
JackieKashian,287,288,0.410231864803,0.189035725993,0.682385013099,0.205424495202,0.279936076437,275.0,287.0,8251,8610
JackieKashian,291,292,0.330831755248,0.0854970124906,0.754266397235,0.127678956407,0.249535276122,288.0,291.0,8641,8730
JackWhitehall1,2,4,0.267596800652,0.173494784671,0.796751240711,0.125899647742,0.213208082929,0,2.0,1,60
JackWhitehall1,11,12,0.267171374297,0.17389684028,0.795588414212,0.126111040584,0.21255845,4.0,11.0,121,330
JackWhitehall1,16,17,0.265826189719,0.174511651469,0.79508497829,0.126286435981,0.211354410282,12.0,16.0,361,480
JackWhitehall1,26,31,0.268543366581,0.17592224906,0.796829700682,0.123453000611,0.213983330413,17.0,26.0,511,780
JackWhitehall1,47,48,0.274724020226,0.177649320463,0.797144122824,0.124108470495,0.218994638122,31.0,47.0,931,1410
JackWhitehall1,56,57,0.2774780086,0.180099888708,0.796315320017,0.124580838242,0.220959989216,48.0,56.0,1441,1680
JackWhitehall1,66,68,0.277824985797,0.182283941174,0.795236579532,0.125760189909,0.220936591414,57.0,66.0,1711,1980
JackWhitehall1,72,73,0.275425695725,0.181527507351,0.7934862185,0.125969418559,0.218546493779,68.0,72.0,2041,2160
JackWhitehall1,77,78,0.276157740396,0.182390786311,0.793960887618,0.126267965425,0.219258444687,73.0,77.0,2191,2310
JackWhitehall1,84,85,0.276382083086,0.183500483376,0.794169454776,0.126028189879,0.219494208234,78.0,84.0,2341,2520
JackWhitehall1,99,100,0.285772100115,0.185047159907,0.795523460239,0.125837097719,0.227338409923,85.0,99.0,2551,2970
JackWhitehall1,113,114,0.29143289209,0.187150730853,0.796958828104,0.124024379028,0.232260016151,100.0,113.0,3001,3390
JackWhitehall1,134,136,0.298086687378,0.190486044663,0.798225177755,0.121863359827,0.237940299019,114.0,134.0,3421,4020
JackWhitehall1,141,146,0.297552917495,0.189278546425,0.798053204268,0.122419317064,0.237463059246,136.0,141.0,4081,4230
JackWhitehall1,158,159,0.306259886853,0.188614410586,0.800284919775,0.123429180515,0.24509516898,146.0,158.0,4381,4740
JackWhitehall1,226,227,0.235807822725,0.135590466735,0.789248931741,0.131658641175,0.186111072182,159.0,226.0,4771,6780
JackWhitehall1,241,243,0.240455227202,0.134492246437,0.791434730969,0.131757646684,0.190304618051,227.0,241.0,6811,7230
JackWhitehall1,262,263,0.233889075406,0.129499898472,0.790964452091,0.135820692279,0.184997944379,243.0,262.0,7291,7860
JackWhitehall1,266,268,0.235710191515,0.13126449454,0.791633452995,0.136414992237,0.186596072815,263.0,266.0,7891,7980
JackWhitehall1,280,281,0.242344007487,0.132127993597,0.81185497153,0.115707456537,0.196748187299,268.0,280.0,8041,8400
JackWhitehall1,305,306,0.282479293037,0.130611200015,0.835104389758,0.104382215205,0.235899697631,281.0,305.0,8431,9150
JacquelineNovak,5,7,0.433403848178,0.148563671677,0.759687494996,0.180649069532,0.329251483744,0,5.0,1,150
JacquelineNovak,14,15,0.431407731744,0.148277191778,0.758004475736,0.181597828205,0.327008991529,7.0,14.0,211,420
JacquelineNovak,18,19,0.43075139711,0.147900807813,0.7573459172,0.182080001452,0.326227811929,15.0,18.0,451,540
JacquelineNovak,23,24,0.431199174419,0.147696880747,0.757969134466,0.182025182543,0.326835665017,19.0,23.0,571,690
JacquelineNovak,31,33,0.430447638737,0.14856925839,0.758471464425,0.181600881882,0.326482250911,24.0,31.0,721,930
JacquelineNovak,36,37,0.42884266702,0.146412416275,0.758869291539,0.181860794505,0.325435530903,33.0,36.0,991,1080
JacquelineNovak,43,46,0.429403267898,0.147106452196,0.758598909055,0.18255669267,0.325744850572,37.0,43.0,1111,1290
JacquelineNovak,61,69,0.435300559956,0.148319515437,0.76191076586,0.181273959698,0.331660183015,46.0,61.0,1381,1830
JacquelineNovak,71,72,0.435761665273,0.147715699851,0.757936294662,0.182394124068,0.330279581933,69.0,71.0,2071,2130
JacquelineNovak,78,83,0.437898315966,0.147437976748,0.759112701194,0.181542247556,0.332414173481,72.0,78.0,2161,2340
JacquelineNovak,93,94,0.440931090731,0.146945553587,0.760008136351,0.18144625882,0.335111216525,83.0,93.0,2491,2790
JacquelineNovak,103,107,0.440939351187,0.148719898061,0.759883671003,0.180557898753,0.33506261287,94.0,103.0,2821,3090
JacquelineNovak,109,110,0.440960947622,0.148357181653,0.759227325615,0.181450365008,0.334789600963,107.0,109.0,3211,3270
JacquelineNovak,116,117,0.436479060744,0.146145215573,0.756883898791,0.182669289985,0.330363973237,110.0,116.0,3301,3480
JacquelineNovak,121,122,0.434933299595,0.146032604863,0.755207338364,0.183613970308,0.328464819553,117.0,121.0,3511,3630
JacquelineNovak,123,124,0.43394030199,0.146114560678,0.754074936091,0.183997933011,0.32722350549,122.0,123.0,3661,3690
JacquelineNovak,126,127,0.433579055074,0.145596922874,0.754812297537,0.184186713321,0.327270802724,124.0,126.0,3721,3780
JacquelineNovak,135,136,0.435860146514,0.145223140023,0.754915929936,0.185677469077,0.329037767827,127.0,135.0,3811,4050
JacquelineNovak,141,148,0.431096275517,0.143866981139,0.753212307904,0.186691011492,0.324707020611,136.0,141.0,4081,4230
JacquelineNovak,153,154,0.426245678977,0.141749431201,0.745643181088,0.189142868216,0.317827183998,148.0,153.0,4441,4590
JacquelineNovak,165,166,0.423694362703,0.139469018148,0.746108013846,0.189600252892,0.316121759434,154.0,165.0,4621,4950
JacquelineNovak,171,172,0.42235461338,0.139194756297,0.744201080702,0.190279601741,0.314316759717,166.0,171.0,4981,5130
JacquelineNovak,182,183,0.428226055822,0.141055644381,0.740089492594,0.192210004619,0.316925604369,172.0,182.0,5161,5460
JacquelineNovak,188,189,0.430490671464,0.141312537107,0.742620620775,0.190812349139,0.319691249681,183.0,188.0,5491,5640
JacquelineNovak,197,198,0.422085433472,0.135121518651,0.743400322805,0.190115157394,0.313778447494,189.0,197.0,5671,5910
JacquelineNovak,207,208,0.414506797285,0.131160195808,0.745738859565,0.186922499804,0.30911382629,198.0,207.0,5941,6210
JacquelineNovak,217,218,0.41455844107,0.133257202576,0.750948008147,0.180294103333,0.311311835582,208.0,217.0,6241,6510
JacquelineNovak,227,228,0.414710425067,0.135231180405,0.748269525643,0.181368025352,0.310315173044,218.0,227.0,6541,6810
JacquelineNovak,236,238,0.407761846703,0.130617535583,0.746269921593,0.183863049279,0.304300401368,228.0,236.0,6841,7080
JacquelineNovak,241,242,0.407342333633,0.130711096316,0.747074271318,0.184225805964,0.304314977076,238.0,241.0,7141,7230
JacquelineNovak,251,252,0.401852056646,0.132769727225,0.745469474336,0.186132437643,0.299568441429,242.0,251.0,7261,7530
JacquelineNovak,266,147,0.414260520383,0.13642342759,0.751978177404,0.184434205804,0.311514871088,252.0,266.0,7561,7980
JacquelineNovak,275,276,0.415441183573,0.134522642805,0.750300485181,0.186650974016,0.311705721599,147.0,275.0,4411,8250
JacquelineNovak,281,282,0.415469355291,0.137275887317,0.74801562756,0.190634952931,0.31077757053,276.0,281.0,8281,8430
JacquelineNovak,288,290,0.410030233737,0.137511508538,0.754677170797,0.185859309441,0.309440456737,282.0,288.0,8461,8640
JacquelineNovak,293,296,0.399983317643,0.13488492069,0.755730800007,0.186626690729,0.302279712632,290.0,293.0,8701,8790
JacquelineNovak,311,312,0.397818133597,0.145573224791,0.772879890406,0.169028273887,0.307465635496,296.0,311.0,8881,9330
JacquelineNovak,316,317,0.391396388951,0.152738773604,0.787820853304,0.156992964321,0.308350237123,312.0,316.0,9361,9480
JacquelineNovak,320,321,0.395603659673,0.160261560875,0.787750669849,0.163624625501,0.311637047902,317.0,320.0,9511,9600
JacquelineNovak,326,327,0.386515569631,0.156651770844,0.819082356042,0.149561068239,0.31658808342,321.0,326.0,9631,9780
JenKirkman,35,37,0.366819071269,0.144182083478,0.673664607074,0.196276735617,0.247113025514,0,35.0,1,1050
JenKirkman,51,52,0.361622122889,0.14412468956,0.670848398689,0.195746311736,0.24259362207,37.0,51.0,1111,1530
JenKirkman,57,58,0.354643569777,0.135277802311,0.669707594122,0.195289431146,0.237507491886,52.0,57.0,1561,1710
JenKirkman,62,63,0.355411929714,0.135168344046,0.668894227339,0.19639393797,0.237732988113,58.0,62.0,1741,1860
JenKirkman,72,73,0.351230036283,0.133941771419,0.668581291482,0.194089498756,0.234825831265,63.0,72.0,1891,2160
JenKirkman,77,78,0.351239253998,0.134608888474,0.669586768904,0.192176101777,0.235185157197,73.0,77.0,2191,2310
JenKirkman,82,83,0.351201410874,0.135419488205,0.669301017178,0.19281108082,0.235059461532,78.0,82.0,2341,2460
JenKirkman,85,86,0.351092873609,0.135399208863,0.667740316699,0.19314957043,0.234438866614,83.0,85.0,2491,2550
JenKirkman,91,93,0.352241403928,0.135620772179,0.668900018608,0.192972881234,0.235614281642,86.0,91.0,2581,2730
JenKirkman,104,105,0.35289567348,0.137428439989,0.667286574956,0.193126992101,0.235482545273,93.0,104.0,2791,3120
JenKirkman,112,113,0.342599403932,0.129400013947,0.662354306609,0.193542139996,0.226922190636,105.0,112.0,3151,3360
JenKirkman,129,131,0.341805787675,0.127661431655,0.659265895123,0.195568217071,0.22534089857,113.0,129.0,3391,3870
JenKirkman,143,144,0.344632276585,0.128893059227,0.661058113471,0.192604215533,0.2278219626,131.0,143.0,3931,4290
JenKirkman,149,150,0.346958384145,0.129576320687,0.661051554115,0.192722180172,0.229357379052,144.0,149.0,4321,4470
JenKirkman,169,170,0.345323776814,0.131849706491,0.662661250266,0.194231099902,0.228832685691,150.0,169.0,4501,5070
JenKirkman,173,177,0.340331109384,0.128252411763,0.658099917525,0.194642546047,0.223971875017,170.0,173.0,5101,5190
JenKirkman,184,185,0.343973879127,0.128059643289,0.660284292947,0.196690955244,0.227120549571,177.0,184.0,5311,5520
JenKirkman,196,197,0.345248440965,0.124706642054,0.657901070853,0.197348478701,0.227139319021,185.0,196.0,5551,5880
JenKirkman,199,200,0.345762716385,0.124941510867,0.65865154619,0.19797606604,0.227737147762,197.0,199.0,5911,5970
JenKirkman,210,211,0.345348388889,0.125727266582,0.667313077893,0.195543320932,0.230455496335,200.0,210.0,6001,6300
JenKirkman,230,231,0.349141156116,0.132448540517,0.676909672326,0.18793304171,0.236337025582,211.0,230.0,6331,6900
JenKirkman,234,235,0.347598478368,0.133804587543,0.670348865335,0.189713379122,0.233012245566,231.0,234.0,6931,7020
JenKirkman,243,246,0.33474561976,0.131855269028,0.658564382184,0.192224847288,0.220451542266,235.0,243.0,7051,7290
JenKirkman,260,261,0.347645347521,0.135332974524,0.648383115509,0.196890828785,0.225407373518,246.0,260.0,7381,7800
JenKirkman,268,269,0.311449078556,0.115196025291,0.623593696523,0.199471484297,0.194217682175,261.0,268.0,7831,8040
JenKirkman,286,287,0.320781394383,0.110660752741,0.66468143797,0.192542986073,0.213217438492,269.0,286.0,8071,8580
JenKirkman,296,297,0.342192106401,0.124228313174,0.770240829165,0.118660740149,0.263570331768,287.0,296.0,8611,8880
JennyZigrino,1,7,0.403645913312,0.169100873266,0.663764530297,0.212842792616,0.267925840056,0,1.0,1,30
JennyZigrino,12,13,0.399364149518,0.166518747432,0.661485847387,0.211688902349,0.26417373286,7.0,12.0,211,360
JennyZigrino,20,22,0.395902340698,0.166603234298,0.664029413246,0.209258138997,0.262890798996,13.0,20.0,391,600
JennyZigrino,23,24,0.39628861559,0.166520642988,0.663857179264,0.20951447939,0.26307904252,22.0,23.0,661,690
JennyZigrino,36,44,0.40141907813,0.167728841707,0.672950238954,0.205369449514,0.270135064549,24.0,36.0,721,1080
JennyZigrino,46,48,0.401110971068,0.166026666352,0.671906602411,0.207675789443,0.26950910976,44.0,46.0,1321,1380
JennyZigrino,50,55,0.400866819464,0.166231793856,0.671920460489,0.208598425871,0.269350617929,48.0,50.0,1441,1500
JennyZigrino,64,66,0.403767301642,0.167480791317,0.671778827424,0.208266946747,0.271242324449,55.0,64.0,1651,1920
JennyZigrino,71,75,0.407059843577,0.167454677766,0.672373732327,0.208891770047,0.273696346306,66.0,71.0,1981,2130
JennyZigrino,86,88,0.411303468983,0.169417652733,0.672847819999,0.210287148509,0.276744642464,75.0,86.0,2251,2580
JennyZigrino,93,101,0.410542732863,0.169856889692,0.670475584185,0.211497864382,0.275258878649,88.0,93.0,2641,2790
JennyZigrino,106,107,0.409180432528,0.168588473351,0.662710187227,0.212063942736,0.27116804105,101.0,106.0,3031,3180
JennyZigrino,116,118,0.403765042083,0.167054208084,0.661871195365,0.212352470673,0.26724045105,107.0,116.0,3211,3480
JennyZigrino,122,124,0.402144549424,0.168291393549,0.659722925915,0.213466236208,0.265303978787,118.0,122.0,3541,3660
JennyZigrino,133,134,0.40053989547,0.172254691317,0.661334083744,0.213752808242,0.264890684774,124.0,133.0,3721,3990
JennyZigrino,136,138,0.395521419405,0.169179852083,0.660097498126,0.214782203539,0.261082699404,134.0,136.0,4021,4080
JennyZigrino,142,143,0.384585074688,0.16014897704,0.655455375988,0.215785087928,0.252078354729,138.0,142.0,4141,4260
JennyZigrino,149,158,0.390086314232,0.163038543605,0.656174264636,0.216828184071,0.255964600386,143.0,149.0,4291,4470
JennyZigrino,162,163,0.395201162159,0.16302975418,0.647075746333,0.217035470431,0.255725086955,158.0,162.0,4741,4860
JennyZigrino,164,168,0.396853991717,0.162217024267,0.648814356467,0.216906143137,0.257484567247,163.0,164.0,4891,4920
JennyZigrino,175,177,0.398792502837,0.162489928708,0.65145479605,0.216845236216,0.259795288602,168.0,175.0,5041,5250
JennyZigrino,183,186,0.402366740155,0.161399869886,0.650526943485,0.218035384065,0.261750405633,177.0,183.0,5311,5490
JennyZigrino,190,195,0.404513955445,0.163141338755,0.652572143971,0.21935645368,0.263974539171,186.0,190.0,5581,5700
JennyZigrino,202,203,0.40676301528,0.158888746848,0.645408676938,0.221774423264,0.262528379519,195.0,202.0,5851,6060
JennyZigrino,211,216,0.394384608284,0.154387894934,0.643356003498,0.223251654431,0.253729705427,203.0,211.0,6091,6330
JennyZigrino,223,224,0.39509565938,0.15207583711,0.634970118475,0.228126263957,0.250873937645,216.0,223.0,6481,6690
JennyZigrino,245,247,0.416527397138,0.162142497235,0.658076395157,0.22738682143,0.274106847993,224.0,245.0,6721,7350
